new_seasons_id,recipe_name,recipe_link,recipe_image,ingredients,directions
100865,Spinach Hummus,https://www.newseasonsmarket.com/recipes/spinach-hummus/,,"['3 cups cooked garbanzo beans', '2-3 cloves fresh garlic, crushed', '1/2 cup freshly-squeezed lemon juice', '1/4-1/2 cup extra virgin olive oil', '1-2 teaspoons sea salt', '1/2 cup sesame tahini', '2 cups fresh baby spinach, washed and dried']","['Drain beans and set aside. Place garlic, lemon juice, olive oil and sea salt in a food processor and blend until creamy.', 'Add sesame tahini and blend.', 'Add ½ the beans and ½ the spinach and blend.', 'Add the other ½ of the beans and spinach and blend until desired consistency is achieved. If you like a very creamy hummus, you may need to add a little water or a bit more lemon juice or olive oil.']"
100866,Coconut Yam Whips,https://www.newseasonsmarket.com/recipes/coconut-yam-whips/,,"['4 large garnet or jewel yams, scrubbed and cut in half lengthwise', '2 tablespoons raw coconut butter*', 'Sea salt and black pepper, to taste']","['Place split yams face-down in glass baking dish containing one inch of water. Cover dish and bake yams at 350° F for 75 minutes. When cool enough to handle, remove skins from yams. Mash or whip yams with coconut butter. Add sea salt and pepper to taste. For variety, try baking a combination of sweet potatoes or Japanese yams (purple skin, white flesh) instead of garnet or jewel yams.']"
100867,Crispy Plantain Chips,https://www.newseasonsmarket.com/recipes/crispy-plantain-chips/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/CrispyPlantainChips.jpg,"['1 green plantain peeled and sliced', '3/4 to 1 cup coconut oil, plus more if needed for frying', 'salt, to taste']","['Heat the coconut oil in a sauté pan until hot. Carefully place plantain slices in pan, cook on each side until crispy and golden brown. Remove with slotted spoon and place on paper towels to drain. Sprinkle with salt and serve hot.']"
100868,Crunchy Chickpeas,https://www.newseasonsmarket.com/recipes/crunchy-chickpeas/,,"['1 15 oz can chickpeas/garbanzo beans, rinsed', '2 tablespoons olive oil', '1 tablespoon taco seasoning -or-', '1 teaspoon smoked paprika, ½ teaspoon garlic powder, 1 teaspoon sea salt, ¼ teaspoon pepper -or-', '1 1/2 teaspoon smoked sea salt']","['Line a baking sheet with parchment paper and preheat oven to 350° F. Drain and rinse beans, then pat dry. In a bowl or bag, toss with oil and seasoning.']"
100869,Curry Spice Blend,https://www.newseasonsmarket.com/recipes/curry-spice-blend/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/curryspices.jpg,"['2 tablespoons ground turmeric', '2 tablespoons ground coriander', '1 tablespoon ground cumin', '2 teaspoons ground cardamom', '2 teaspoons ground ginger', '2 teaspoons freshly ground black pepper', '1 teaspoon ground cloves', '1 teaspoon ground cinnamon', '1 teaspoon ground nutmeg']",['Mix all ingredients together and store in an airtight container.']
100870,Easy Beans,https://www.newseasonsmarket.com/recipes/easy-beans/,,"['2 cups pinto beans (rinsed 3 times and sorted)', '8 cups water', '1-2 tablespoons sea salt']","['In a large pot, bring beans and water to a boil. Cover and reduce to simmer for 4 hours. Add 1 tablespoon sea salt, mash with potato masher (3-4 mashes to thicken liquid but keep most beans whole) and simmer another 30 minutes uncovered. Add more salt to taste if needed.']"
100871,Vegan Lentil “Meat-Loaf”,https://www.newseasonsmarket.com/recipes/vegan-lentil-meat-loaf/,,"['1 cup green lentils, uncooked', '1 cup toasted walnuts, finely chopped', '1 tablespoon avocado oil or coconut oil', '3 cloves garlic, minced', '1 1/2 cups sweet onion, diced', '1 cup celery, diced', '1 cup carrot, grated', '1/3 cup apple, peeled/grated', '1/3 cup raisins', '3 tablespoon ground flax AND 1/2 cup water (thoroughly mixed in a bowl)', '1/2 cup oat flour', '3/4 cup breadcrumbs', '2 teaspoons fresh thyme (or 3/4 teaspoon dried thyme)', 'Salt and pepper to taste', 'Red pepper flakes, to taste', '1/4 cup ketchup or tomato paste', '1 tablespoon maple syrup', '2 tablespoon apple butter (or unsweetened applesauce)', '2 tablespoon balsamic vinegar']","['Preheat oven to 350°F. Rinse lentils and place into a pot with 3 cups of water. Bring to a boil and sprinkle in a little salt. Reduce heat to medium/low and simmer uncovered for 40-45 minutes. Stir frequently and add water as needed. Cook lentils until slightly overcooked. Once done, mash with the back of a big spoon.', 'Heat avocado or coconut oil in a skillet over medium heat. Add garlic and onion and sauté for 5 minutes. Sprinkle with salt and add celery, carrot, apple, and raisins. Sauté for 5 minutes more and remove from heat. In a large mixing bowl, mix all remaining loaf ingredients together with lentils and veggies and season to taste. Grease a loaf pan with a little oil and line with parchment paper. Press mixture firmly into the pan.', 'Combine all glaze ingredients and mix until creamy. Spread ½ of this mixture onto prepared loaf. Reserve the remainder for dipping sauce. Bake loaf at 350°F for 40-45 minutes uncovered. Edges should be lightly brown. Let cool for 10 minutes before serving.']"
100872,Festive Black Bean Salad,https://www.newseasonsmarket.com/recipes/festive-black-bean-salad-2/,,"['1/2 cup quinoa, rinsed and drained', '1 pinch sea salt', '3 tablespoons extra virgin olive oil', '1/4 cup lime juice', '3 cloves garlic, pressed', '1/4 teaspoon sea salt', '1 teaspoon freshly cracked black pepper', '1 1/2 cup cooked black beans, rinsed', '1 cup corn, steamed and cooled', '1 red bell pepper, diced', '1/2 cup chopped cilantro']","['Boil water in small sauce pan, slowly add quinoa, cover, and simmer for 10 minutes, or until all water is absorbed. Remove quinoa from heat and set aside to cool. Meanwhile, whisk dressing ingredients in a small bowl. Combine all black beans, cooled steamed corn, diced pepper, and chopped cilantro. When quinoa is cool, fold it in with the rest of salad and dressing.']"
100873,Flourless Brownies,https://www.newseasonsmarket.com/recipes/flourless-brownies/,,"['7-10 large dates, pitted', '3/4 cup walnuts, soaked in water for 2-8 hours and rinsed', '3/4 cup almond meal', '1/4 cup unsweetened cocoa powder', '1 tablespoon maple syrup', '1 tablespoon water', 'Raw or toasted coconut', 'Fresh berries']","['Toss dates, walnuts, and almond meal in a food processor, blend, and add in cocoa powder and maple syrup. Continue to process and add water. More water may be added to reach desired consistency. Press mixture into a glass baking dish and refrigerate or freeze. Keeps in the freezer for up to a month.']"
100874,Greek Spice Blend,https://www.newseasonsmarket.com/recipes/greek-spice-blend/,,"['3 tablespoons garlic powder', '3 tablespoons dried lemon peel', '2 tablespoons dried oregano', '1 teaspoon freshly cracked black pepper']",['Mix all ingredients together and store in an airtight container.']
100875,Guilt Free Dessert,https://www.newseasonsmarket.com/recipes/guilt-free-dessert/,,"['1/4 cup coconut milk whipped cream*', '1 tablespoon frozen cherries', '1 banana, sliced', '1 teaspoon dark chocolate hemp seeds**']","['In a bowl: combine So Delicious coco whip, frozen cherries, sliced banana and Himalania dark chocolate hemp seeds… the perfect nut pick parfait!']"
100876,Rice Pudding,https://www.newseasonsmarket.com/recipes/rice-pudding/,,"['1 cup brown basmati rice', '4 cups nut milk of your choice', '1/3 vanilla bean', '1 cinnamon stick', 'Fingertip size of peeled ginger', 'Pinch of sea salt', 'Coconut nectar to taste', '2 tablespoons coconut cream']","['Add the first 6 ingredients to the pot and bring to a boil. Cover and reduce heat to a simmer and cook for approximately 45 minutes or until the rice is cooked. When rice is cooked through remove cinnamon stick and ginger and scrape vanilla bean into cooked rice. Add sweetener and coconut cream and enjoy!', 'At this point you can add whatever flavors you would like:\nFresh mixed berries\nLime zest and toasted coconut\nToasted almonds and raisins\nCaramelized banana\nStewed rhubarb and strawberries\nDifferent spices to travel around the world!']"
100877,Strawberry Gazpacho,https://www.newseasonsmarket.com/recipes/strawberry-gazpacho/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/07/Gazpacho-Featured.jpg,"['1 cup roasted and salted cashews', '2 cloves garlic, peeled', '1/2 teaspoon kosher salt, plus extra', '3 lbs ripe heirloom tomatoes, seeded', '1 lb strawberries, hulled', '1/2 cucumber, peeled and seeded', '1 red bell pepper, cored and seeded', '1/2 medium sweet onion, peeled', '1/2 cup mild olive oil, such as Arbequina', '3 tablespoons red wine vinegar, plus extra', 'Finely diced cucumber, strawberry, and mint for garnish']","['Working in two batches in a blender, combine half the cashews, garlic, vegetables and strawberries. Puree until very smooth.', 'Add half the olive oil to the blender and puree until fully incorporated. Transfer the soup to a large bowl.', 'Repeat the blending process with the remaining ingredients and transfer to the same bowl.', 'Stir the vinegar and salt into the soup. Taste and adjust seasoning to your liking.', 'Cover and refrigerate for at least two hours before serving. Serve topped with cucumber, strawberry and mint.']"
100878,Blueberry Tabbouleh with Hemp Hearts,https://www.newseasonsmarket.com/recipes/blueberry-tabbouleh-hemp-hearts/,,"['1 pint blueberries', '2 bunches flat leaf parsley', '1/3 cup mint leaves', '1 each small cucumber', '1/4 each white onion', '1 cup hemp hearts', '1/4 cup extra virgin olive oil', '1/4 cup lemon juice', '1 teaspoon salt', '1 tablespoon New Seasons Market Moroccan Seasoning']","['Rinse blueberries in cold water and set half of them aside. With the other half, use a food processor to pulse into a coarse puree.', 'Rinse parsley and mint in cool water, pat dry, and chop.', 'Peel and dice cucumber.', 'Mince white onion.', 'Combine vegetables, blueberries, and herbs in a large bowl with hemp seeds.', 'Whisk together olive oil, lemon juice, salt, and Moroccan Seasoning to make a dressing.', 'Pour dressing over salad and mix to coat all ingredients.', 'Let rest at least one hour and up to 24 hours before serving.\nServes 4 as a side dish.']"
100879,Creamy Zucchini Soup with Hemp Seeds,https://www.newseasonsmarket.com/recipes/creamy-zucchini-soup-hemp-seeds/,,"['4 medium zucchini, sliced lengthwise', '1 large onion, peeled and quartered', '2 large cloves garlic, peeled', '1 cup water', '1/2 teaspoon sea salt', '2 teaspoon Ume plum vinegar', '1 tablespoon hemp seeds', '1 tablespoon coconut oil', '1/4 cup nutritional yeast', '', '2 tablespoon olive oil', '1 tablespoon hemp seeds', '1/4 teaspoon cayenne pepper']","['Fill a large stock pot with about an inch of water. Place metal steamer in pot and add zucchini, onions, and garlic. Steam with lid on for about 5 minutes, until the zucchini is tender and the onions are just slightly translucent. Remove from heat, and transfer vegetables to a blender. Add about ½-¾ cup of the steam water (you can add more later if need be, depending how thick you like it). Then add in salt, Ume plum vinegar, coconut oil, and nutritional yeast, and blend on high till everything is fully incorporated and creamy smooth. Divide the soup among bowls and garnish with the olive oil, hemp seeds, and cayenne pepper.']"
100880,Farro Salad with Hemp Seed Pesto,https://www.newseasonsmarket.com/recipes/farro-salad-with-hemp-seed-pesto/,,"['2 cups farro, cooked until tender', '1/4 cup roasted garlic cloves', '1 (14 ounce) jar artichoke hearts, drained and diced', '1 pint cherry tomatoes, halved', '1/2 cup hemp seed pesto (recipe follows)', '2 ounces fresh basil, leaves only', '1 packed cup Italian parsley, leaves only', '1/3 cup hemp seeds', '2 cloves garlic', '2 tablespoons lemon juice', '1/3 cup olive oil', 'salt and pepper, to taste']","['To make the pesto, combine the basil, parsley, hemp seeds, garlic, and lemon in a food processor and pulse to chop, scraping down the sides as necessary. Once the mixture is finely chopped, add the olive oil in a steady stream through the feed tube with the machine running until you have a thick sauce, again scraping down the sides as needed. Season the pesto to taste with salt and pepper and set aside until ready to use.', 'To make the salad, combine the farro, garlic, artichoke hearts, and tomatoes in a large bowl and toss with the pesto sauce. Season with additional salt and pepper if desired.']"
100881,Rice and Red Lentil Salad,https://www.newseasonsmarket.com/recipes/rice-red-lentil-salad/,,"['1/2 cup rice*', '1 1/2 cups water', '1/2 cup red lentils', '1 cup water', '1 tablespoon dijon mustard', '1/2 lemon, juiced', '1/4 cup olive oil', '1 cup scallions, chopped']","['Gently wash and drain the rice. In a pot, bring 1 1/2 cups water and 1/2 cup rice to boil, then reduce heat to simmer and leave covered for 45 minutes. Remove from heat. In a separate pot, bring 1 cup water and 1/2 cup lentils to a boil, then reduce heat to simmer and leave covered for 15 minutes. Remove from heat. Once fully cooked, combine lentils and rice and rinse in a strainer under cold water. In separate dish combine mustard, lemon juice, olive oil, and salt. Whisk until smooth and toss into rice and lentil combination. Add chopped scallions and mix again to combine all ingredients. Refrigerate and served chilled.']"
100882,Spiced Coconut Steel-Cut Oats,https://www.newseasonsmarket.com/recipes/spiced-coconut-steel-cut-oats/,,"['1 cup steel-cut oats', '1 13.5oz can full-fat coconut milk (save can for measuring water)', '1 13.5oz can filled to brim with water', '1/2 teaspoon cinnamon', '1/8 teaspoon nutmeg', '1/2 teaspoon ground ginger', '1/8 teaspoon turmeric', '1/2 teaspoon vanilla extract', '3 tablespoons coconut oil', '2 medium carrots, grated', '1 large apple, chopped', '6 medjool dates, chopped', '2 tablespoons maple syrup (optional to add sweetness)']","['Combine all ingredients in a slow cooker. Stir to combine, cook on low for 8 hours. If you prefer a chewier texture to your oats try cooking this during the day for 6 hours, then reheat the following day for breakfast.']"
100883,Cherries as Olives,https://www.newseasonsmarket.com/recipes/cherries-as-olives-2/,,"['4 cups cherries, stemmed and pitted', 'Zest of 1/2 orange', 'Zest of ½ lemon', '5 garlic cloves, peeled and crushed', '2 rosemary sprigs', '5 thyme sprigs', '2 bay leaves', '¾ cup extra virgin olive oil', '¼ cup sherry vinegar', '½ tsp sea salt']","['In a large mixing bowl, combine cherries, zest of both citrus, garlic, rosemary thyme and bay leaves.', 'In a small mixing bowl, combine olive oil, vinegar and salt. Pour oil mixture over the cherries. Stir well.', 'Let sit at room temperature for about 4 hours, stirring occasionally. Cover and refrigerate overnight.', 'Allow to come to room temperature before serving (worth it, we promise!)']"
